|autores|titulo|ano
3804|DE ASSIS, ALBERT AUGUSTO&Rogério Pinto Alexandre&BALLARIN, ADRIANO WAGNER|hardness wood measurement automate hardness tester|2017
3806|Danillo Roberto Pereira&Rodrigo Pisani&Andre N. Souza&Papa, João|ensemble base stack sequential learn algorithm remote sense imagery classification|2017
3821|André Ricardo Backes|upper descriptor texture classification|2017
3822|Thais Veiga Menegassi&Victor Cabral de Mello&PATRICIA CINCOTTO SANTOS BUENO&Sandra Maria Barbalho&Claudia Rucco Penteado Detregiachi&Adriano Sunao Nakamura&Cristóvam Emílio Herculiani|influence noise behavior rat|2017
3823|Célia Maria Gomes Labegalini&Giselle Fernanda Previato&Geisieli Maria Sgrignoli Dias&Lígia Carreira&André Estevam Jaques&Vanessa Denardi Antoniassi Baldissera|leisure network possibility dialogue|2017
3826|Sergio V.B. Bruno&Leonardo de Almeida Matos Moraes&Welington Luis de Oliveira|optimization technique gas network plan problem|2017
3832|PELEIAS, MUNIQUE&SANTOS, ITAMAR S&CARVALHO, CELSO RF&MARTINS, MILTON A&TEMPSKI, PATRICIA&PARO, HELENA BMS&PEROTTA, BRUNO&MAYER, FERNANDA B&ENNS, SYLVIA C&GANNAM, SILMAR&PEREIRA, MARIA AMELIA D&Paulo Sérgio Panse Silveira|leisure time activity quality life student result study|2017
3833|Fairhurst, Michael&Cheng Li&Marjory Cristiany Da Costa Abreu|review analysis predict characteristic datum|2017
3836|MONTAGNER, IGOR S.&Hirata, Nina S.T.&Roberto Hirata Junior|staff removal use image operator learn|2017
3838|Maruscia Baklizky&Marcelo Fantinato&Lucinéia Heloisa Thom&violeta sun&Patrick Hung|business process point analysis survey experiment|2017
3841|RAMOS SOUZA, ELLEN&COSTA, DANILO&Castro, Dayvid&Vitório, Douglas&Teles, Ingryd&ALMEIDA, RAFAELA&Alves, Tiago&OLIVEIRA, ADRIANO&Cristine Martins Gomes de Gusmão|text mine systematic map study language|2017
3850|Cesare Di Girolamo Neto&Leila Maria Garcia Fonseca&Thales Sehn Körting|assessment texture feature savanna classification case study park|2017
3853|Douglas O. Cardoso&João Gama&Felipe Maia Galvão França|weightless neural network open set recognition|2017
3854|GONÇALVES, ENYO&Jaelson Freire Brelaz de Castro&ARAÚJO, JOÃO&HEINECK, TIAGO|systematic literature review extension|2017
3856|SONTER, LAURA J.&HERRERA, DIEGO&BARRETT, DAMIAN J.&GALFORD, GILLIAN L.&MORAN, CHRIS J.&Britaldo Silveira Soares Filho|mine drive deforestation amazon|2017
3857|Felipe Taliar Giuntini&Delano Medeiros Beder&Jó Ueyama|exploit self organization fault tolerance sensor network case study wildfire detection application|2017
3860|Thales Francisco Mota Carvalho&José Cleydson Ferreira da Silva&Iara Calil&Elizabeth Pacheco Batista Fontes&Fabio Ribeiro Cerqueira|machine learn approach protein prediction plant|2017
3861|Maheen Siddiqui&Roseli Suzi Wedemann&JENSEN, HENRIK JELDTOFT|avalanche generalize memory network model function|2017
3863|Marcia Regina Cavalcanti Donadio&Flávio Bortolozzi&Arthur Gualberto Bacelar da Cruz Urpia&LUIZ TATTO&Ely Mitie Massuda|finance program education institution|2017
3864|Mareni Rocha Farias&Bernd Heinrich Storb&STORPIRTIS, SILVIA&LEITE, SILVANA NAIR|impact factor criterion journal classification pharmacy area|2017
3865|Fabio de Oliveira Torres&Luiz Felipe Coelho e Silva&Diego Lisboa Cardoso|performance evaluation interference reduction model cell network use algorithm cluster simulation k ultra high definition voice load|2017
3871|COELHO, VITOR N.&WEISS COHEN, MIRI&COELHO, IGOR M.&LIU, NIAN&Frederico Gadelha Guimarães|multi agent system apply energy system integration state art application trend|2017
3873|Andreia Rodrigues da Silva&PINHEIRO, PLACIDO&ALBUQUERQUE, ADRIANO&BARROSO, JONATAS|evaluation approach define elicitation guide non functional requirement|2017
3874|TORO OCAMPO, ELIANA MIRLEDY&Frederico Gadelha Guimarães&RENDÓN, RAMÓN ALFONSO GALLEGO|introduce constraint location rout problem|2017
3879|BARBON, ANA PAULA AYUB DA COSTA&Sylvio Barbon Júnior&CAMPOS, GABRIEL FILLIPE CENTINI&SEIXAS, JOSÉ LUIS&PERES, LOUISE MANHA&MASTELINI, SAULO MARTIELO&ANDREO, NAYARA&ULRICI, ALESSANDRO&BRIDI, ANA MARIA|development computer vision system marble classification|2017
3880|Aline Regina Fernandes&Carlos Arthur Barbosa da Silva|year late comparison result simulation scenario system dynamic approach economic performance scale industry support development program|2017
3881|MERTZ, JHONNY&Ingrid Oliveira de Nunes|qualitative study application level cache|2017
3884|DUARTE, LUIZ CLÁUDIO SILVEIRA&André Luiz Battaiola|feature game design|2017
3885|Daniel Weingard&Wilfredo Blanco Figuerola&Oliver Steinbock&Richard Bertram|stabilization collapse scroll wave system heterogeneity|2017
3889|BRANDALERO, MARCELO&ALMEIDA DA SILVEIRA, LEONARDO&DELLAGOSTIN SOUZA, JECKSON&Antonio Carlos Schneider Beck Filho|accelerate error application function reuse|2017
3894|Simon J. Blanchard&Daniel Aloise&Wayne DeSarbo|extract summary pile sort task datum|2017
3896|Carlos Patrick Alves da Silva&Cláudio Alberto Castelo Branco Puty&Marcelino Silva da Silva&Solon Venancio de Carvalho&Carlos Renato Lisboa Francês|forecast accuracy security system|2017
3898|PENA, JOÃO CARLOS DE CASTRO&ASSIS, JULIA CAMARA DE&SILVA, RAFAELA APARECIDA DA&HONDA, LAURA KYOKO&PAGANI, MARIA INEZ&Milton Cezar Ribeiro|mine pit role deliberation plan|2017
3899|Ricardo Linden&Lenin Barbosa&Luciano Antonio Digiampietri|style analysis difference computer science department graduate program use network analysis|2017
3904|José Marcelo Almeida Prado Cestari&LOURES, EDUARDO DE FREITAS ROCHA&Santos, Eduardo Alves Portela|method diagnose public administration capability level base multi decision make|2017
3906|Humberto Bustince&Gleb Beliakov&Graçaliz Pereira Dimuro&Benjamín René Callejas Bedregal&Mesiar, Radko|definition penalty function datum aggregation|2017
3910|BERNDT, IAGO&TORCHELSEN, RAFAEL&Anderson Maciel|efficient surgical cut position base dynamic|2017
3912|OLIVEIRA, ARTHUR C.&Luiz Augusto Bovolenta&NACHTIGALL, PEDRO G.&HERKENHOFF, MARCOS E.&LEMKE, NEY&PINHAL, DANILLO|combine result distinct target prediction tool enhance performance analysis|2017
3913|VAD, VIKTOR&Douglas Cedrim Oliveira&BUSCH, WOLFGANG&FILZMOSER, PETER&VIOLA, IVAN|generalize box plot root growth ensemble|2017
3914|OLIVEIRA, UBIRAJARA&BARBOSA, JOÃO PAULO PEIXOTO PENA&STEHMANN, JOÃO RENATO&ASCHER, JOHN S.&DE VASCONCELOS, MARCELO FERREIRA&DE MARCO, PAULO&LÖWENBERG-NETO, PETER&FERRO, VIVIANE GIANLUPPI&SANTOS, ADALBERTO J.&Britaldo Silveira Soares Filho&PAGLIA, ADRIANO PEREIRA&BRESCOVIT, ANTONIO D.&DE CARVALHO, CLAUDIO J. B.&SILVA, DASNIEL PAIVA&REZENDE, DANIELLA T.&LEITE, FELIPE SÁ FORTES&BATISTA, JOÃO AGUIAR NOGUEIRA|biodiversity conservation gap protect area|2017
3920|MOHAMMADI, M. H.&RAHMAN, T.&Rodrigo César Pedrosa Silva&WANG, B.&CHANG, K.&David Alister Lowther|effect acoustic noise optimal design region|2017
3923|João Carlos Gluz&Patricia Jaques|probabilistic formalization appraisal event base emotion|2017
3925|VAZ, ALINE B.M.&OLIVEIRA, GUILHERME&Góes-Neto, Aristóteles&FONSECA, PAULA L.C.&LEITE, LAURA R.&BADOTTI, FERNANDA&SALIM, ANNA C.M.&ARAUJO, FLAVIO M.G.&CUADROS-ORELLANA, SARA&Angelo Amâncio Duarte&ROSA, CARLOS A.|use generation sequence uncover diversity wood fungus forest|2017
3926|Ricardo de Sousa Britto&CRUZES, DANIELA S.&Darja Smite&SABLIS, AIVARS|onboard software developer team globally distribute legacy project case study|2017
3929|Andre Rodrigues Oliveira&Ulisses Dias&Zanoni Dias|sort reversal transposition problem|2017
3938|NORONHA BARROS, FABIOLA GRAZIELA&Wellington Alex dos Santos Fonseca&BEZERRA, UBIRATAN HOLANDA&NUNES, MARCUS VINÍCIUS ALVES|compression power signal waveform record use algorithm network|2017
3940|Amira Rose Costa Medeiros&Rafaela Lira Formiga Cavalcanti de Lima&Leidyanny Barbosa de Medeiros&Ronei Marcos de Moraes&Rodrigo Pinheiro de Toledo Vianna|analysis survive people live aid|2017
3942|RESEARCHER FROM INSTITUTO CESUMAR DE CIÊNCIA, TECNOLOGIA E I&UNDERGRADUATE?S STUDENT IN SOFTWARE ENGINEERING, UNICESUMAR,&Flávio Bortolozzi&RESEARCHER FROM INSTITUTO CESUMAR DE CIÊNCIA, TECNOLOGIA E I&TENÓRIO, NELSON&PINTO, DANIELI&MASTER?S STUDENT IN KNOWLEDGE MANAGEMENT, UNICESUMAR, MARING&VIDOTTI, AMANDA FERRAREZI&MASTER?S STUDENT IN KNOWLEDGE MANAGEMENT, UNICESUMAR, MARING&OLIVEIRA, MARIANA SANTOS DE&UNDERGRADUATE?S STUDENT IN SOFTWARE ENGINEERING, UNICESUMAR,&URBANO, GISELE CAROLINE|tool base knowledge management process protocol gather functional requirement software industry expert|2017
3943|OLIVEIRA, SAULO A.F.&ALVES, SHARA S.A.&GOMES, JOÃO P.P.&Ajalmar Rêgo da Rocha Neto|bi evaluation base approach image quality assessment|2017
3944|LOPEZ, JUAN PABLO&Fabricio Ramos Silvestre Pereira&RICHARD-DEVANTOY, STÉPHANE&BERLIM, MARCELO&CHACHAMOVICH, EDUARDO&FIORI, LAURA M&NIOLA, PAOLA&TURECKI, GUSTAVO&JOLLANT, FABRICE|co variation peripheral level brain activity connectivity antidepressant treatment|2017
3945|EDUARDA ASSAD DUARTE, MARIA&MARTINS MACHADO, RICARDO&FONSECA JARDIM DA MOTTA, ANDREA&NELSON MUCHA, JOSÉ&Alexandre Trindade Simões da Motta|morphological simulation different embrasure perception layperson orthodontic patient general dentist orthodontist|2017
3947|Vanderlei Freitas Junior&Flávio Ceci&Cristiane Raquel Woszezenki&Alexandre Leopoldo Gonçalves|design science research methodology methodological strategy technological research|2017
3949|Cayley Guimaraes&Matheus Aquino&SUELI FERNANDES|create learn object write|2017
3951|José Josemar de Oliveira Júnior&DE FARIAS, ALINE CRISTINA MENDES&ALVES, SALETE MARTINS|evaluation fuel lubricity use vibration signal analysis|2017
3957|Shimabukuro, Yosio Edemir&Egidio Arai&Anderson, Liana O.&ARAGÃO, LUIZ E. O. C.&Duarte, Valdete|map degrade forest area cause fire year state legal amazon use fraction image|2017
3961|PORTO PROENCA, ADRIANA&MIRANDA NETO, MILTON&GODOY DOMINGUES, RODRIGO&RIBEIRO BORGES, LUDYMILA&Alexandre Cardoso&NOTARGIACOMO, POLLYANA|influence degree analysis emphasis education train environment learn|2017
3966|BONILLA, ALEJANDRA&Nadia Nedjah&Luiza de Macedo Mourelle|online phoneme recognition use multi layer network combine recurrent non neural network exogenous input|2017
3967|DINIZ, WENDELL F.S.&FREMONT, VINCENT&FANTONI, ISABELLE&Euripedes Guilherme de Oliveira Nobrega|base architecture embed system performance acceleration apply optimum path forest classifier|2017
3973|Thiago de Paulo Faleiros&GERALDELI ROSSI, RAFAEL&DE ANDRADE LOPES, ALNEU|optimize class information divergence classification text use propagation graph|2017
3975|Drury, Brett&Valverde-Rebaza, Jorge Carlos&MOURA, MARIA-FERNANDA&Alneu de Andrade Lopes|survey application network agriculture|2017
3977|Leandro Martin Totaro Garcia&Ana Victoria Diez Roux&André Cavalcanti Rocha Martins&Yong Yang&Alex Antonio Florindo|development framework explain population pattern leisure time activity agent base model|2017
3980|Ariadne de Andrade Costa&BROCHINI, LUDMILA&KINOUCHI, OSAME|self organize oscillation network stochastic spike neuron|2017
3982|Wilson da Silva Lourenço&Stanley Jefferson Araújo de Lima&Sidnei Alves de Araújo|tool teach algorithm solve network optimization problem|2017
3983|NOGUEIRA, SAMUEL L.&PONS, JOSE L.&LAMBRECHT, STEFAN&INOUE, ROBERTO S.&BORTOLE, MAGDO&Arlindo Neto Montagnoli&MORENO, JUAN C.&ROCON, EDUARDO&TERRA, MARCO H.&SIQUEIRA, ADRIANO A. G.|global filter approach estimate angle limb segment|2017
3987|MCCONNELL, A&Renan Cipriano Moioli&BRASIL, F&VALLEJO, M&CORNE, D&VARGAS, P&STOKES, A|device brain machine interface hand rehabilitation post stroke|2017
3992|Henrique Morimitsu&Isabelle Bloch&Roberto Marcondes Cesar Junior|explore structure term track object sport video|2017
3998|Gisele Santoro Lamb&Isaltino Avelino de Oliveira Júnior&Gabriel Perera&Alexandra Passuello&Alexandre Lorenzi&Luiz Carlos Pinto da Silva Filho|study drainage property concrete|2017
3999|Matheus de Araújo Cavalcante&Helder Alves Pereira&Raul Camelo de Andrade Almeida Júnior|source elastic optical network simulator academic industrial purpose|2017
4002|Adriano Olímpio Tonelli&DE SOUZA BERMEJO, PAULO HENRIQUE&APARECIDA DOS SANTOS, PÂMELA&ZUPPO, LARISSA&ZAMBALDE, ANDRÉ LUIZ|governance public sector model|2017
4006|SANTOS, ÊNIO R.M.&OLIVEIRA, HUMBERTO N.M.&OLIVEIRA, EDUARDO J.&AZEVEDO, SAULO H.G.&Anderson Alles de Jesus&MEDEIROS, ALDO M.&DARIVA, CLAUDIO&SOUSA, ELISA M.B.D.|extraction root yield composition kinetic evaluation comparison technique|2017
4010|Jossandro Balardin Silva&Jacques Nelson Corleta Schreiber&Elpídio Oscar Benitez Nara|approach news recommendation system|2017
4011|Julliany Sales Brandão&Thiago Ferreira de Noronha&Maurício G. C. Resende&Celso da Cruz Carneiro Ribeiro|algorithm schedule round system|2017
4013|BARROS, GEISA BAPTISTA&Laurence Rodrigues do Amaral&COELHO-DOS-REIS, JORDANA GRAZZIELA&MARTINS-FILHO, OLINDO ASSIS&SERUFO, JOSÉ CARLOS&LEMOS, ELENICE MOREIRA&E SILVA-DOS-SANTOS, PRISCILA PINTO&DIETZE, REYNALDO&ZANDONADE, ELIANA&MINEO, JOSÉ ROBERTO&DE OLIVEIRA SILVA, DEISE APARECIDA&PAJUABA, ANA CLÁUDIA MARQUEZ&DE SOUZA GOMES, MATHEUS|propose panel tool classification infection|2017
4014|COSTA, DANIELLE M. D.&BELINATO, GABRIELA&BRITO, TARCÍSIO G.&PAIVA, ANDERSON P.&FERREIRA, JOÃO R.&Pedro Paulo Balestrassi|component analysis combine signal noise ratio optimization end mill process study|2017
4015|Diego Issicaba&da Rosa, Mauro Augusto&RESENDE, FERNANDA OLIVEIRA&SANTOS, BRUNO&LOPES, JOAO ABEL PECAS|term impact evaluation advance frequency load shed scheme distribution system operation|2017
4018|Alexandre dos Santos Mignon&DE AZEVEDO DA ROCHA, RICARDO LUIS|implementation reinforcement learn|2017
4022|FARIA, A.W.C.&Frederico Gualberto Ferreira Coelho&SILVA, A.M.&ROCHA, H.P.&ALMEIDA, G.M.&André Paim Lemos&Antonio de Padua Braga|approach instance learn base instance selection kernel density estimation|2017
4027|Nadia Nedjah&Luiza de Macedo Mourelle|encode genetic operator efficient evolutionary design digital circuit|2017
4029|João Fischer Filho&José Renato Zanini&Alexandre Barcellos Dalri&Rogerio Teixeira de Faria&Miquéias Gomes dos Santos|non pressure compensate emitter use treat sewage irrigation|2017
4030|Alessandro Bezerra Trindade&Renato de Faria Degelo&Edilson Galvão dos Santos&Hussama Ibrahim Ismail&Helder Cruz da Silva&Lucas Carvalho Cordeiro|multi core model check maximum apply hardware software partition|2017
4031|Adam Dreyton Ferreira dos Santos&SANTOS, REGINALDO&SILVA, MOISES&FIGUEIREDO, ELOI&SALES, CLAUDOMIRO&COSTA, JOAO C. W. A.|global expectation maximization approach base algorithm vibration base structural damage detection|2017
4032|Cirlene de Lima Marinho&Maria Christina Paixão Maioli&Agnaldo J. Lopes&Pedro Lopes Melo&Jorge Luís Machado do Amaral|resistance adult sickle cell anemia correlation exercise capacity use|2017
4033|DE MORAES, R. S.&Edison Pignaton de Freitas|distribute control group unman aerial vehicle perform surveillance mission provide relay communication network service|2017
4038|David Beserra&Edward David Moreno Ordonez&Patricia Takako Endo&Jymmy Barreto&Stenio Fernandes&Djamel Sadok|performance analysis container performance compute application|2017
4039|SILVA, KARIN DP&Rivanildo Dallacort&SANTI, ADALBERTO|lettuce cultivation submit mulch treatment environment|2017
4044|SIGMUNDO PREISSLER JR&Alexandre Leopoldo Gonçalves|knowledge engineer management contribution thermal multi zone build study|2017
4046|Assunção, Wesley K. G.&LOPEZ-HERREJON, ROBERTO E.&LINSBAUER, LUKAS&Silvia Regina Vergilio&EGYED, ALEXANDER|multi engineer variability feature model base code dependency system variant|2017
4050|ALMEIDA, JULIANA&FARIAS, JOSIVANIA&Hervaldo Sampaio Carvalho|driver technology adoption healthcare|2017
4055|Daniel Cavalcanti Jeronymo&Borges, Yuri Cassio Campbell&Coelho, Leandro dos Santos|image forgery detection semi wavelet soft error level analysis|2017
4059|Daniel Gouveia Costa&Mario Collota&Giovanni Pau&Cristian Duran-Faundez|fuzzy base approach sense code transmission configuration visual sensor smart city application|2017
4060|PENA, EDUARDO H.M.&CARVALHO, LUIZ F.&Sylvio Barbon Júnior&RODRIGUES, JOEL J.P.C.&PROENÇA JR., MARIO LEMES|anomaly detection use machine signature network segment|2017
4063|Cleber Onofre Inacio&Carmen Lucia Tancredo Borges|model generation high resolution datum estimation power output plant|2017
4066|André Luís Del Mestre Martins&Marcelo Ruaro&Anderson Camargo Santana&Fernando Gehm Moraes|distribute energy management core system run time application|2017
4068|NAN, YUCEN&LI, WEI&BAO, WEI&DELICATO, FLAVIA C.&Paulo de Figueiredo Pires&DOU, YONG&Zomaya, Albert Y.|adaptive energy aware computation offload cloud thing system|2017
4069|Hugo do Nascimento Bendini&Leila Maria Garcia Fonseca&Thales Sehn Körting&Rennan Bezerra Marujo&Ieda Del'Arco Sanches&Jeferson de Souza Arcanjo|assessment multi sensor approach noise removal time series use datum improve crop classification base feature|2017
4070|Giovanna Garcia&MONEGO, HERMES I. DEL&PELLENZ, MARCELO&Richard Demo Souza&Anelise Munaretto&Mauro Sergio Pereira Fonseca|approach channel power allocation network|2017
4071|Rafael Vasconcelos Valadares&L. NEVES, JÚLIO C.&D. COSTA, MAURÍCIO&J. SMETHURST, PHILIP&A. PETERNELLI, LUIZ&L. DE JESUS, GUILHERME&B. CANTARUTTI, REINALDO&R. DA SILVA, IVO|model carbon nitrogen cycle eucalyptus plantation soil|2017
4076|Flávio Keidi Miyazawa&C. PEDROSA, LEHILTON L.&Rafael Crivellari Saliba Schouery&D. DE SOUZA, RENATA G.|geometric connect facility location problem|2017
4077|RODRIGUES, VALQUIRIA DA CRUZ&COMIN, CESAR H.&SOARES, JULIANA COATRINI&SOARES, ANDREY COATRINI&MELENDEZ, MATIAS ELISEO&FREGNANI, JOSÉ HUMBERTO T. G.&CARVALHO, ANDRÉ LOPES&Luciano da Fontoura Costa&OLIVEIRA, OSVALDO N.|analysis scan electron microscopy image investigate adsorption process responsible detection cancer|2017
4080|Talles Hudson Souza Lacerda&Christian Dias Cabacinha&Carlos Alberto Araújo Júnior&Renato Dourado Maia&Klaus Wesley de Souza Lacerda|artificial neural network estimate tree volume savanna|2017
4081|Tânia Brusque Crocetta&Luciano Vieira de Araújo&L. C. MENEZES&Thaís Massett&FERREIRA, FERNANDO HENRIQUE INOCÊNCIO BORBA&DE ABREU, LUIZ CARLOS&MONTEIRO, CARLOS B.M.|reality software package implement motor learn rehabilitation experiment|2017
4086|NOGUEIRA, KEILLER&PENATTI, OTÁVIO A.B.&Jefersson Alex dos Santos|exploit network scene classification|2017
4089|Tiago Palladino Delforno&Gileno Vieira Lacerda Junior&Melline Fontes Noronha&I K SAKAMOTO&M B A VARESCHE&Valéria Maia de Oliveira|diversity scale reactor apply poultry slaughterhouse wastewater treatment integration gene shotgun sequence|2017
4091|MAESTRE, ESTEBAN&PAPIOTIS, PANAGIOTIS&MARCHINI, MARCO&LLIMONA, QUIM&MAYOR, OSCAR&PEREZ, ALFONSO&Marcelo Mortensen Wanderley|enrich representation music performance online access visualization|2017
4095|SABAR, NASSER R.&KIEU, LE MINH&CHUNG, EDWARD&TSUBOTA, TAKAHIRO&Paulo Eduardo Maciel de Almeida|algorithm world intersection traffic signal problem|2017
4097|DE CASTRO PENA, JOÃO CARLOS&RODRIGUES, MARCOS&GOULART, FERNANDO&WILSON FERNANDES, G.&HOFFMANN, DIEGO&LEITE, FELIPE S.F.&BRITTO DOS SANTOS, NATÁLIA&Britaldo Silveira Soares Filho&SOBRAL-SOUZA, THADEU&HUMBERTO VANCINE, MAURÍCIO|impact mine activity distribution mountaintop specie|2017
4102|Antonio de Pádua Serafim&Alisson P. Trevizol&Alvaro Machado Dias|impact child childhood epilepsy spike|2017
4104|PINHEIRO, PLÁCIDO ROGÉRIO&TAMANINI, ISABELLE&DANTAS PINHEIRO, MIRIAN CALIOPE&Victor Hugo Costa de Albuquerque|evaluation disease stage optic approach verbal decision analysis|2017
4105|Reinaldo Augusto da Costa Bianchi&SANTOS, PAULO E.&DA SILVA, ISAAC J.&CELIBERTO, LUIZ A.&LOPEZ DE MANTARAS, RAMON|heuristically accelerate reinforcement learn mean case base reason transfer learn|2017
4107|Bruno Costa e Silva Nogueira&Maciel, Paulo&Tavares, Eduardo&SILVA, RICARDO M. A.&Andrade, Ermeson|optimization multimedia embed system use algorithm simulation|2017
4113|Luis Fabricio Wanderley Goes&LUANA, SHIRLEY&P. S. MARTINS, CARLOS AUGUSTO&RIBEIRO DA SILVA, ALYSSON&REZENDE, JOAO&AMORIM, ALVARO&FRANCA, CELSO&ZAIDAN, TIAGO&OLIMPIO, BERNARDO&RANIERI, LUCAS&MORAIS, HUGO|build creative combo hone theory digital card game|2017
4114|MONTEIRO, FELIPE R.&GARCIA, MÁRIO A. P.&Lucas Carvalho Cordeiro&DE LIMA FILHO, EDDIE B.|model check program base qt cross platform framework|2017
4115|BARROS-CARVALHO, GESIELE ALMEIDA&Marie-Anne Van Sluys&Fabrício Martins Lopes|efficient approach explore discriminate anomalous region bacterial genome base maximum entropy|2017
4116|Diego Parente P. Mesquita&Joao Paulo Pordeus Gomes&Amauri Holanda de Souza Júnior&Juvêncio S. Nobre|euclidean distance estimation incomplete|2017
4118|Leandro N. Couto&André Ricardo Backes&Celia A. Zorzo Barcelos|texture characterization walk direction histogram apply network base image transformation|2017
4120|João D. Paraíba&Luiz Eduardo Galvão Martins|requirement specification process self adaptive system base fuzzy logic framework|2017
4124|Joselaine Valaski&Sheila Reinehr&Andreia Malucelli|ontology support classification learn material organizational learn environment evaluation|2017
4126|Ciomara de Souza Miranda&Roberto Macedo Gamarra&Camila Leonardo Mioto&Antonio Conceição Paranhos Filho|analysis landscape complexity heterogeneity wetland|2017
4127|Yuri Marchetti Tavares&Nadia Nedjah&DE MACEDO MOURELLE, LUIZA|track pattern particle swarm optimization genetic algorithm|2017
4130|Elizeu de Souza Lima&Zigomar Menezes de Souza&Rafael Montanari&Stanley Robson de Medeiros Oliveira&Lenon Henrique Lovera&Camila Viana Vieira Farhate|classification development use datum mine technique|2017
4131|Felipe Alves da Louza&GAGIE, TRAVIS&TELLES, GUILHERME P.|burrow wheeler transform array construction space|2017
4133|ROCHA, RODRIGO C. O.&Alyson Deives Pereira&Luiz Eduardo da Silva Ramos&Luís Fabrício Wanderley Góes|toast tile stencil computation|2017
4136|Cesare Di Girolamo Neto&Leila Maria Garcia Fonseca&Thales Sehn Körting|assessment texture feature savanna classification case study national park|2017
4143|KORYAKOVSKIY, IVAN&KUDRUSS, MANUEL&BABU?KA, ROBERT&Wouter Caarls&KIRCHES, CHRISTIAN&MOMBAUR, KATJA&SCHLÖDER, JOHANNES P.&VALLERY, HEIKE|benchmark model model base control|2017
4145|RAMOS, ARTHUR F.&DE QUEIROZ, RUY J. G. B.&Anjolina Grisi de Oliveira|identity type type path|2017
4155|Thiago A. L. Genez&Luiz F. Bittencourt&Edmundo Roberto Mauro Madeira|time speed schedule deadline constrain workflow cloud|2017
4158|LOPEZ, DIEGO MONTENEGRO&Flávio Luis de Mello&GIORDANO DIAS, CRISTINA MARIA&ALMEIDA, PAULA&ARAÚJO, MILTON&MAGALHÃES, MONICA AVELAR&GAZETA, GILBERTO SALLES&BRASIL, REGINALDO PEÇANHA|evaluate surveillance system spot fever use machine learn technique|2017
4160|MENDES JÚNIOR, PEDRO R.&DE SOUZA, ROBERTO M.&WERNECK, RAFAEL DE O.&STEIN, BERNARDO V.&PAZINATO, DANIEL V.&DE ALMEIDA, WALDIR R.&PENATTI, OTÁVIO A. B.&TORRES, RICARDO DA S.&Anderson de Rezende Rocha|neighbor distance ratio set classifier|2017
4164|PAGIN, O&Marina Almeida Barbosa&José Roberto Pereira Lauris&Ana Lúcia Álvares Capelozza&Paulo Sérgio da Silva Santos|recognition care medically compromise patient dentistry student|2017
4166|Leandro Carlos de Souza&Renata Maria Cardoso Rodrigues de Souza&Getúlio J. A. Amaral&Telmo M. Silva Filho|approach linear regression interval datum|2017
4167|MAIONE, CAMILA&TURRA, CHRISTIAN&FERNANDES, ELISABETE A. DE NADAI&BACCHI, MÁRCIO ARRUDA&BARBOSA, FERNANDO&Rommel Melgaço Barbosa|find significant element classification organic orange leave datum mine approach|2017
4179|WATANABE, EDSON H.&DA SILVA, ROBSON M.&Marcos de Sales Guerra Tsuzuki&JUNQUEIRA, FABRÍCIO&DOS SANTOS FILHO, DIOLINO J.&MIYAGI, PAULO E.|assessment sustainability production control base net physical cloud system|2017
4181|Alexandre Torres&GALANTE, RENATA&Marcelo Soares Pimenta&MARTINS, ALEXANDRE JONATAN B.|year object map survey pattern solution implication application design|2017
4186|Eduardo Segredo&Luis Martí&Nayat Sánchez Pi&Emma Hart|impact selection method diversity set approximation|2017
4190|Rasheed Hussain&Junggab Son&Donghyun Kim&Michele Nogueira Lima&Heekuck Oh&Alade Tokuta&Jung Taek Seo|new privacy aware bill framework online electric vehicle bidirectional|2017
4196|Cayley Guimaraes&Matheus Aquino&SUELI FERNANDES|strategy learn object teach write text cohesion deaf use sign language scaffold|2017
4197|RODRIGO M.S. DE OLIVEIRA&MARCELO B. S. BRANDÃO&Washington César Braga de Sousa|electric charge gradation method technique improve material interface representation point interpolation method|2017
4198|COSTA, LUCAS R.&André Costa Drummond|new distance adaptive modulation scheme elastic optical network|2017
4202|Ewerton Monteiro Salvador&MACEDO, DANIEL F.&NOGUEIRA, JOSÉ MARCOS S.|man hierarchical management vehicular delay tolerant network|2017
4204|Luiz Lustosa Vieira&Ilka Massue Sabino Kawashita&Jose Antonio de Aguiar Neto|sustainability economy use system public fund transfer|2017
4206|BALDACCI, ROBERTO&HILL, ALESSANDRO&Edna Ayako Hoshino&LIM, ANDREW|price strategy ring star problem base dynamic algorithm|2017
4210|Yukio Shigaki&Jonatas Mezêncio Silva&Frederico Costa Magalhães&Rafael Narcisio Mendes Alvarenga Romie&Luciano Pessanha Moreira|element analysis temper roll process|2017
4212|Pedro Henrique Batista Ruas da Silveira&Ana Maria Pereira Cardoso&Cristiane Neri Nobre|technology network literature review|2017
4217|NERES-LIMA, VINICIUS&ANGELINI, RONALDO&CAMARGO, PLÍNIO B.&MOULTON, TIMOTHY P.&MACHADO-SILVA, FAUSTO&BAPTISTA, DARCILIO F.&OLIVEIRA, RENATA B. S.&ANDRADE, PEDRO M.&Andréa Franco de Oliveira&SASADA-SATO, CRISTIANO Y.&SILVA-JUNIOR, EDUARDO F.&FEIJÓ-LIMA, RAFAEL|carbon flow food web forest stream|2017
