|autores|titulo|ano
1147|Carlos Roberto Hall Barbosa&Marcio Thelio Fernandes da Silva&Luiz Carlos de Azevedo&Lucas Castro Faria|validation system evaluation voltage impulse accord|2015
1148|Rayrone Zirtany&Luciano Reis Coutinho&T. B. BORCHARTT&Vale, Samyr&Silva, Francisco José|tool select classification algorithm optimal parameter|2015
1151|Katia Romero Felizardo&Ellen Francine Barbosa&Rafael Messias Martins&Pedro Henrique Dias Valle&José Carlos Maldonado|visual text mine ensure presence relevant study systematic literature review|2015
1152|Carlos Montalto&Ignacio Garcia-Dorado&Aliaga, Daniel G.&Manuel Menezes de Oliveira Neto&Feng Meng|total variation approach customize imagery improve visual acuity|2015
1154|Lázaro Pereira de Oliveira&Claudio Pitassi&Antonio Augusto Goncalves|technological cooperation network bio role information communication technology|2015
1155|TARCISIO DA COSTA LOBATO&HAUSER-DAVIS, R.A.&OLIVEIRA, T.F.&Antonio Morais da Silveira&SILVA, H&Maria Regina Madruga&Augusto Cezar Fonseca Saraiva|construction water quality index quality indicator reservoir water quality evaluation case study amazon region|2015
1156|Patricia Freitas Campos de Vasconcelos&Maria Elizabeth Sucupira Furtado&PINHEIRO, PLACIDO|approach criterion model alternative work|2015
1157|Plácido Antônio de Souza Neto&Vargas-Solar, Genoveva&COSTA, UMBERTO SOUZA DA&Martin A. Musicante|design service base application presence non functional property map study|2015
1158|Renata de Freitas&Jorge Petrúcio Viana|set diagram apply inclusion non inclusion|2015
1159|RIKER, ANDRE&Eduardo Coelho Cerqueira&CURADO, MARILIA&Monteiro, Edmundo|tier adaptive datum aggregation approach be group communication|2015
1163|ARAÚJO, BILZÃ&Zhao Liang|heterogeneity consideration semi learn|2015
1167|BITTENCOURT, IG IBERT&Maria Cecilia Calani Baranauskas&PEREIRA, ROBERTO&DERMEVAL, DIEGO&ISOTANI, SEIJI&JAQUES, PATRÍCIA|review device environment|2015
1168|Leandro Luque&Leonidas de Oliveira Brandão&Romero Tori&Anarosa Alves Franco Brandão|inclusion people e learn activity|2015
1171|Amanda Fernandes Barbosa&Everton Falcão de Oliveira&Camila Leonardo Mioto&Antonio Conceição Paranhos Filho|application universal soil loss equation use software|2015
1172|Thomas Walter Rauber&Francisco de Assis Boldt&Flávio M. Varejão|heterogeneous feature model feature selection apply bear fault diagnosis|2015
1173|Janine Kniess&Orlando Loques&Célio Vinicius Neves de Albuquerque|service discovery time constraint ad network|2015
1174|IDALINO, THAÍS BARDINI&Lucia Rosana Moura&CUSTÓDIO, RICARDO FELIPE&Panario, Daniel|locate modification sign datum datum integrity|2015
1177|BESSON, FELIPE&MOURA, PAULO&Fabio Kon&MILOJICIC, DEJAN|bring test drive development web service choreography|2015
1178|KÁTIA KELVIS CASSIANO&Valmir Carneiro Barbosa|information integration automaton|2015
1180|Daniel Osaku&NAKAMURA, R.Y.M.&PEREIRA, L.A.M.&PISANI, R.J.&Alexandre Luís Magalhães Levada&CAPPABIANCO, F.A.M.&FALCÃO, A.X.&PAPA, JOÃO P.|improve land cover classification contextual base path forest|2015
1182|BARBOZA, CRISTINA APARECIDA&GERMINO, JOSÉ CARLOS&SANTANA, ANDERSON MARTINEZ&QUITES, FERNANDO JÚNIOR&Pedro Antonio Muniz Vazquez&ATVARS, TERESA DIB ZAMBON|structural correlation luminescent property state internal proton transfer n n|2015
1184|Ana Carolina de Oliveira Jeronymo&Isabel Cristina Fonseca da Cruz|recommend care patient nurse diagnosis impair gas exchange systematic literature review|2015
1185|PORTUGAL, R.&SANTOS, R. A. M.&Tharso Dominisini Fernandes&GONÇALVES, D. N.|quantum walk model|2015
1186|Gustavo Zanini Kantorski&Viviane Pereira Moreira&Carlos Alberto Heuser|fill hide web form survey|2015
1190|DA SILVA, CLEOMAR PEREIRA&Douglas Mota Dias&BENTES, CRISTIANA&CAVALCANTI PACHECO, MARCO AURÉLIO|use graphic process unit synthesis program|2015
1192|Debora Maria Nascimento Coelho&Roberto Bittencourt&Christina Brandão Von Flach|source project software engineer education map study|2015
1193|CARRARE, ANA PAULA GALVAO DAMASCENO&Cristiane Camilo Hernandez&KOCHI, CRISTIANE&SILVEIRA, ISMAR FRANGO&LONGUI, CARLOS ALBERTO|usability heuristic clinical case base learn assessment system apply medical education|2015
1195|Wanderley Clarete Lanza Meirelles&Luis Enrique Zárate Gálvez|datum mine reduction numb place experiment plant cultivate computer electronic agriculture|2015
1196|Rodrigo Sislian&Maristella Gabardo&Suzana da Hora Macedo&Giann Mendes Ribeiro|collaborative learn educational system teacher perspective|2015
1197|João Dallyson Sousa de Almeida&SILVA, ARISTÓFANES CORRÊA&TEIXEIRA, JORGE ANTONIO MEIRELES&PAIVA, ANSELMO CARDOSO&GATTASS, MARCELO|plan use support vector regression|2015
1199|ZAFALON, G F D&VISOTAKY, J M V&AMORIM, A R&Carlos Roberto Valêncio&NEVES, L A&DE SOUZA, R C G&MACHADO, J M|approach coffee objective function sequence alignment|2015
1200|DUPUY, C.&MORIGNAT, E.&Fernanda Cetrangolo Dórea&DUCROT, C.&CALAVAS, D.&GAY, E.|pilot simulation study use meat inspection datum surveillance use carcass condemnation adult cattle assess performance algorithm outbreak detection|2015
1201|Fla&#769;vio E. A. Horita&João Porto de Albuquerque&Lívia Castro Degrossi&MENDIONDO, EDUARDO M.&UEYAMA, JO|development decision support system flood risk management combine volunteer information sensor network|2015
1202|SCHAEFER, REJANE&RECH, RAQUEL RUBIA&GAVA, DANIELLE&Mauricio Egidio Cantão&DA SILVA, MARCIA CRISTINA&SILVEIRA, SIMONE&ZANELLA, JANICE REIS CIACCI|human influenza virus detect outbreak disease swine|2015
1204|Adicea de Souza Ferreira&Isabel Cristina Fonseca da Cruz|enteral nutrition therapy patient critic literature review highly customer care|2015
1205|KONE, CHEICK TIDJANE&Abdelhakim Senhaji Hafid&BOUSHABA, MUSTAPHA|performance management wireless sensor network precision agriculture|2015
1206|Lis Weiji Kanashiro Pereira&Yuji Matsumoto|leverage learner corpus suggestion collocation learner language|2015
1207|Jairo Domingos de Morais&Maria Francilene Leite&Isabele Pimentel Gomes&Erika Alciole Gomes Pimenta&Ronei Marcos de Moraes&Rodrigo Pinheiro de Toledo Vianna|expert system support nurse guide child cystic fibrosis|2015
1210|Juliano Fontoura Kazienko&Paulo Rogério de Souza e Silva Filho&MORAES, IGOR MONTEIRO&Célio Vinicius Neves de Albuquerque|performance secure storage mechanism distribution architecture wireless sensor network|2015
1211|Bini, Rodrigo R.&Frederico Dagnese&ROCHA, EMMANUEL&SILVEIRA, MATEUS C.&Carpes, Felipe P.&Carlos Bolli Mota|kinematic cyclist workload cycle|2015
1212|Mayk Vieira Coelho&DOS SANTOS JUNIOR, ANESIO&RIBEIRO LEITE DE OLIVEIRA, AURELIO|relaxation modify logarithmic barrier apply problem optimal power flow dc overload|2015
1214|Giannini, Tereza C.&TAMBOSI, LEANDRO R.&ACOSTA, ANDRÉ L.&JAFFÉ, RODOLFO&Antonio Mauro Saraiva&IMPERATRIZ-FONSECA, VERA L.&METZGER, JEAN PAUL|safeguard ecosystem service methodological framework buff joint effect habitat configuration climate change|2015
1215|BORTONI, EDSON C.&Guilherme Sousa Bastos&ABREU, THIAGO M.&KAWKABANI, BASILE|power distribution unit power plant|2015
1216|Ana Paula Serra&Luis Enrique Zárate Gálvez|characterization time series analyze evolution time series cluster|2015
1217|Antonio Augusto Chaves&Luiz Antonio Nogueira Lorena&Edson Luiz França Senne&Mauricio Guilherme de Carvalho Resende|method c apply minimization tool switch problem|2015
1218|Mayron César de Oliveira Moreira&Cristóbal Miralles&Costa, Alysson M.|model heuristic assembly line worker integration balance problem|2015
1219|ALVES, NICOLLI S.R.&Thiago Souto Mendes&Manoel Gomes de Mendonça Neto&Rodrigo Oliveira Spínola&Forrest Shull&SEAMAN, CAROLYN|identification management technical debt map study|2015
1223|PARADELLA, WALDIR R.&CAMARGO, PAULO O.&SILVA, ARNALDO Q.&SILVA, GUILHERME G.&SILVA, ARISTOTELINA&GOMES, LEONARDO L.&FERRETTI, ALESSANDRO&MURA, JOSÉ C.&COLOMBO, DAVIDE&GAMA, FABIO F.&TAMBURINI, ANDREA&SANTOS, ATHOS R.&NOVALI, FABRIZIO&Mauricio Galo|map surface deformation pit iron province amazon region use analysis|2015
1224|Leonardo Richter Bays&Rodrigo Ruas Oliveira&Marinho Barcellos&Luciano P. Gaspary&Edmundo Roberto Mauro Madeira|network security threat countermeasure challenge|2015
1225|Pedro Domingos Antoniolli&Carlos Roberto Camello Lima&Ana Rita Tiradentes Terra Argoud&João Batista de Camargo Junior|lean office apply project management company case study|2015
1226|VINICIUS FERNANDES DOS SANTOS&Murilo Vicente Gonçalves da Silva&JAYME LUIZ SZWARCFITER|k tree problem chordal graph|2015
1227|Pasa, Leandro Antonio&José Alfredo Ferreira Costa&MEDEIROS, MARCIAL GUERRA DE|contribution study ensemble self organize map|2015
1228|João Batista Borges Neto&Thiago Henrique Silva&Renato Martins Assunção&Raquel Aparecida de Freitas Mini&Antonio Alfredo Ferreira Loureiro|sense collaborative internet thing|2015
1229|DE OLIVEIRA, KÁTIA&SOUTELLO, RICARDO V.G.&Ricardo da Fonseca&COSTA, CINIRO&DE L. MEIRELLES, PAULO R.&FACHIOLLI, DANIELE F.&CLAYTON, HILARY M.|train dynamic mobilization exercise improve stride quality increase muscle size therapy horse|2015
1234|SOUSA GOMIDE, RENATO&LOJA, LUIZ FERNANDO&LUCIA FLORES, EDNA&PINTO LEMOS, RODRIGO&Sirlon Diniz de Carvalho&ESTEVES DE MATOS SILVA, RAFAEL|systematic review method technique optimize assistive virtual keyboard|2015
1235|Sato, João R.&MOLL, JORGE&GREEN, SOPHIE&DEAKIN, JOHN F.W.&Carlos Eduardo Thomaz&ZAHN, ROLAND|machine learn algorithm accurately detect signature vulnerability depression|2015
1237|Christiane Gresse von Wangenheim&Aldo von Wangenheim&Fernando Santana Pacheco&Jean Carlo Rossa Hauck&Miriam Nathalie Fortuna Ferreira|design experience teach physical compute family workshop|2015
1243|DA SILVA MONTIEL, EDUARDA&Alessandro Murta Baldi&KLUTHCOVSKY, ANA&Amaury Antônio de Castro Junior|prototype device support monitor treatment type diabetes|2015
1246|Gerson Zaverucha&VÍTOR, SANTOS COSTA|guest editor introduction issue inductive logic multi relational learn|2015
1247|MENOTTI, DAVID&Chiachia, Giovani&PINTO, ALLAN&SCHWARTZ, WILLIAM ROBSON&PEDRINI, HELIO&Alexandre Xavier Falcão&Anderson Rocha|representation iris face fingerprint spoof detection|2015
1249|SANTOS, ISMAYLE S&Rossana Maria de Castro Andrade&SANTOS NETO, PEDRO A|template use case software product line result map study control experiment|2015
1251|MATTJIE, MARIANE LUIZA&Adriano Pasqualotti&AMARO, FAUSTO|perspective live age manager familiar company|2015
1253|Uwe Wolter&Alfio Martini&Edward Hermann Haeusler|presentation system category situation|2015
1254|DA SILVA, JOSÉ L.&DE ANDRADE, HUMBERTO D.&FERNANDES, HUMBERTO C. C.&DA SILVA, ISAAC B. T.&JÚNIOR, IDALMIR DE S. Q.&PEREIRA, JONATHAN P. P.&Almir Souza e Silva Neto|patch antenna project ring resonator periodically array substrate|2015
1255|Maysa Malfiza Garcia de Macedo&GUIMARÃES, WELINGSON V.N.&GALON, MICHELI Z.&TAKIMURA, CELSO K.&LEMOS, PEDRO A.&GUTIERREZ, MARCO ANTONIO|bifurcation iv use square machine learn|2015
1257|Leonardo Nascimento Ferreira&Zhao Liang|time series cluster community detection network|2015
1259|KRAMER, RAPHAEL&SUBRAMANIAN, ANAND&Thibaut Victor Gaston Vidal&CABRAL, LUCÍDIO DOS ANJOS F.|approach pollution route problem|2015
1261|Luana Carine Schunke&Luiz Paulo Luna de Oliveira&Mauricio Cardoso&Marta Becker Villamil|have aid app app map disaster manage relief team resource|2015
1262|Elcio Hideiti Shiguemori&GUIMARÃES, L.&CRUZ, J.|comparison like hog approach concrete asphalt runway detection resolution imagery|2015
1263|MOURA, A.E.&DANTAS, C.C.&NERY, M.S.&BARBOSA, J.M.&ROLIM, T.L.&LIMA, E.A.O.&Sílvio de Barros Melo&DOS SANTOS, V.A.|non evaluation weld discontinuity steel tube gamma ray ct|2015
1268|MARTIN, PAUL&Lucas Francisco Wanner&SRIVASTAVA, MANI|optimization system utility variable hardware|2015
1270|Vivek Nigam&Reis, Giselle&LIMA, LEONARDO|automate generation focus proof system|2015
1271|Eric Aislan Antonelo&CAMPONOGARA, EDUARDO&PLUCENIO, AGUSTINHO|system identification vertical riser model echo state work partially fund grant|2015
1272|Gill V. Gonzales&Elizaldo Domingues dos Santos&Leonardo Ramos Emmendorfer&Liércio André Isoldi&Emanuel Estrada&Luiz Alberto Oliveira Rocha|design anneal employ geometric optimization y shape cavity intrude conductive wall|2015
1273|Sanchez&Bruno Zatt&Marcelo Schiavon Porto&AGOSTINI, LUCIANO|hardware motion estimation algorithm design target definition video|2015
1274|Robson Ribeiro Linhares&SIMAO, JEAN MARCELO&STADZISZ, PAULO CEZAR|notification orient computer architecture|2015
1276|CARREÑO, PABLO&GUTIERREZ, FRANCISCO J.&Sergio Fabian Ochoa&FORTINO, GIANCARLO|support security use participatory sense|2015
1277|Giannini, Tereza C.&GARIBALDI, LUCAS A.&ACOSTA, ANDRE L.&SILVA, JULIANA S.&MAIA, KATE P.&Antonio Mauro Saraiva&GUIMARÃES, PAULO R.&KLEINERT, ASTRID M. P.|bee species different effect plant bee network|2015
1279|DURÁN, RICARDO&VILLA, AÍDA L.&RIBEIRO, ROGERS&José Antonio Rabi|pectin extraction mango peel batch reactor dimensional model lattice simulation|2015
1280|DONATELLI, J.&Talita Perciano Costa Leite&SHAPIRO, D.&Daniela Ushizima&YANG, C.&SETHIAN, J.A.&HARANCZYK, M.&HEXEMER, A.&Harinarayan Krishnan&LI, X.&LIN, L.&MAIA, F.&MARCHESINI, S.&Dilworth Parkinson|camera center advance mathematics energy research application|2015
1281|Diego G. S. Santos&Bruno José Torres Fernandes&Byron Leite Dantas Bezerra|have novel approach gesture recognition depth map|2015
1286|OLIVEIRA, ALESSANDRO BOF DE&SILVA, PATRÍCIA RODRIGUES DA&Dante Augusto Couto Barone|shape signature method base network spectrum|2015
1290|SAMER, PHILLIPPE&Sebastián Alberto Urrutia|branch cut algorithm spin tree conflict constraint|2015
1291|Shirley S. J. O. Cruz&Fabio Queda Bueno da Silva&Luiz Fernando Capretz|year research personality software engineer map study|2015
1292|GONCALVES, RICHARD A.&Kuk, Josiel N.&Carolina Paula de Almeida&Venske, Sandra M.|decomposition base hyper heuristic differential evolution|2015
1293|Pedro Olmo Stancioli Vaz de Melo&Aline Carneiro Viana&Marco Fiore&Katia Jaffrès-Runser&Frédéric Le Mouël&Antonio Alfredo Ferreira Loureiro&Lavanya Addepalli&Chen Guangshuo|recast tell apart social random relationship dynamic network|2015
1294|Thibaut Victor Gaston Vidal&BATTARRA, MARIA&SUBRAMANIAN, ANAND&ERDOG'AN, GÜNE'|cluster vehicle rout problem|2015
1296|Leiliane Pereira de Rezende&Stéphane Julia|net avoidance business process|2015
1297|Francisco Milton Mendes Neto&Raphael de Carvalho Muniz&Aquiles Medeiros F. Burlamarque&Rafael Castro de Souza|agent base approach deliver educational content interactive digital context t learn|2015
1298|RAMENTOL, ENISLAY&VLUYMANS, SARAH&VERBIEST, NELE&CABALLERO, YAILE&Rafael Bello&CORNELIS, CHRIS&HERRERA, FRANCISCO|fuzzy rough order weight average near neighbor classification|2015
1303|Osvaldo Adilson de Carvalho Junior&Sarita Mazzini Bruschi&REGINA HELENA CARLUCCI SANTANA&MARCOS JOSÉ SANTANA|green cloud meta schedule|2015
1304|Jorge Carlos Lucero&SCHOENTGEN, JEAN&HAAS, JESSY&LUIZARD, PAUL&Pelorson, Xavier|self right leave fold oscillator|2015
1306|GIL-GOUVEIA, RAQUEL&Antônio Manuel Gouveia de Oliveira&MARTINS, ISABEL PAVÃO|assessment dysfunction migraine attack review|2015
1307|BASTOS, CRISTIANE P.&Luciana Melo Pereira&FERREIRA-VIEIRA, TALITA H.&Luciana Estefani Drumond&Andre Ricardo Massensini&Marcio Flávio Dutra Moraes&Grace Schenatto Pereira|object recognition memory deficit behavior cause recover activation estrogen receptor|2015
1311|OLIVEIRA, JAIR&ESCRIVAO FILHO, EDMUNDO&SEIDO NAGANO, MARCELO&Antonio Sergio Ferraudo|style business owner study base life cycle concept concern manager function role|2015
1313|Paulo Eduardo Santos&Cabalar, Pedro|frame hole loop hierarchy|2015
1314|MAES, PIETER-JAN&Marcelo Mortensen Wanderley&PALMER, CAROLINE|role work memory control movement|2015
1315|Rodrigo da Silva Moreira&Nelson Francisco Favilla Ebecken|maritime vessel track ensemble classifier video|2015
1319|MOREIRA, MATHEUS TREVISAN&ARENDT, MICHEL&Fernando Gehm Moraes&Ney Laert Vilar Calazans|differential gate low power|2015
1322|GUPTA, SAYAN DUTTA&BOMMAKA, MANISH KUMAR&MAZAIRA, GISELA I.&GALIGNIANA, MARIO D.&SUBRAHMANYAM, CHAVALI VENKATA SATYA&GOWRISHANKAR, NARYANASAMY LACHMANA&Raghavendra Nulgumnalli Manjunathaiah|dock study synthesis evaluation base inhibitor|2015
1325|Heliomar Kann da Rocha Santos&João Felipe Nicolaci Pimentel&Viviane Torres da Silva&Leonardo Gresta Paulino Murta|software rejuvenation agent approach|2015
1328|Vinicius da Cunha Martins Borges&Kleber Viera Cardoso&Eduardo Coelho Cerqueira&Aldri Luiz dos Santos&Michele Nogueira|aspiration challenge issue software base g network extremely scenario|2015
1330|CRUZ-CASTAÑEDA, J.&Negrón-Mendoza, A.&Diego Gervasio Frías Suárez&COLÍN-GARCÍA, M.&HEREDIA, A.&Ramos-Bernal, S.&VILLAFAÑE-BARAJAS, S.|evolution study decomposition acid|2015
1331|Douglas Oliveira Santos&Eduardo Candido Xavier|taxi ride share dynamic dial ride problem money incentive|2015
1335|Kanovich, Max&Ban Kirigin, Tajana&Vivek Nigam&Scedrov, Andre&Talcott, Carolyn&PEROVIC, RANKO|rewrite framework logic activity regulation|2015
1341|Diego Dermeval&Thyago Tenório&IG Ibert Bittencourt&Alan Pedro da Silva&Seiji Isotani&Márcio Ribeiro|ontology base feature model study change scenario|2015
1343|MARIANI, WAGNER C.&Manoel Camillo Penna&PELLENZ, MARCELO E.&Edgard Jamhour|channel allocation algorithm co existence base station network|2015
1345|Witold Pedrycz&AL-HMOUZ, RAMI&BALAMASH, ABDULLAH SAEED&MORFEQ, ALI|design model approach model|2015
1346|Marcos de Sales Guerra Tsuzuki&Marcos Algusto Alves Garcia&Hamilton Hachiro Tiba&Sandro Luis Vatanabe&Emiliano Gonçalves de Castro&Emilio Carlos Nelli Silva&Thiago de Castro Martins&Denis Taniguchi&Humberto Shigueki Makiyama&André Kubagawa Sato&Giulliano Batelochi Gallo|development complete methodology reconstruct optimize analyze visualize turbine runner|2015
