id_autor|area|subarea|esp
15284330964881|Matemática|Matemática Aplicada|Simulaçao
15284330964881|Agronomia|Fitossanidade|Defesa Fitossanitária
15284330964881|Ecologia|Ecologia de Ecossistemas|
15284330964881|Agronomia|Fitossanidade|Vassoura de Bruxa
15284330964881|Biologia Geral|Controle Biológico|Moscas das Frutas
15284330964881|Genética|Mutagenese|Técnica do Inseto Estéril
11351138131709|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
11351138131709|Ciência da Computação|Metodologia e Técnicas da Computação|Teste e Validação de Software
87987855270877|Ciência da Computação|Sistemas de Computação|Hardware
87987855270877|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
75365413696898|Ciência da Computação|Teoria da Computação|Computabilidade e Modelos de Computação
75365413696898|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
75365413696898|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
75365413696898|Ciência da Computação|Teoria da Computação|
75365413696898|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
02976069274879|Ciência da Computação|Sistemas de Computação|Teleinformática
02976069274879|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
02976069274879|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
02976069274879|Ciência da Computação|Teste de Software|
02976069274879|Ciência da Computação|Gestão de Projetos|
02976069274879|Ciência da Computação|Desenvolvimento Distribuído de Software - DDS|
59907161193827|Ciência da Computação|Tecnologias da Informação e Comunicação|
59907161193827|Ciência Política|Internet, Impacto e Governança|
59907161193827|Ciência Política|Políticas Públicas|
59907161193827|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
59907161193827|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
94220136098976|Administração|Gestão de Projetos de Sistemas de Informação|
94220136098976|Ciência da Computação|Desenvolvimento de Sistemas de Informação|
94220136098976|Ciência da Computação|Projeto de Redes de Computadores|
49930882307115|Ciência da Computação|Metodologia e Técnicas da Computação|INTERFACE HOMEM COMPUTADOR
49930882307115|Ciência da Computação|Acessibilidade|
49930882307115|Ciência da Computação|Computação Persuavisa|
49930882307115|Ciência da Computação|Computação Vestível|
49930882307115|Ciência da Computação|Saúde Coletiva|
49930882307115|Ciência da Computação|Educação|
72703814158202|Engenharia Elétrica|Circuitos Elétricos, Magnéticos e Eletrônicos|Circuitos Magnéticos , Magnetismos e Eletromagnetismos
46085361798175|Engenharia de Produção|Ciência da Computação|
46085361798175|Engenharia de Produção|Engenharia de Produção|
46085361798175|Engenharia de Produção|Metodologia e Técnicas da Computação|
46085361798175|Engenharia de Produção|Sistemas de Computação|
46085361798175|Engenharia de Produção|Teoria da Computação|
46085361798175|Ciência da Computação|Melhoria de Processos de Negócio|
41483853417750|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
41483853417750|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
41483853417750|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
41483853417750|Ciência da Computação|Sistemas de Computação|Software Básico
41483853417750|Engenharia Elétrica|Circuitos Elétricos, Magnéticos e Eletrônicos|Circuitos Eletrônicos
41483853417750|Ciência da Computação|Sistemas de Computação|Hardware
41438160948800|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento da Língua Natural
41438160948800|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
41438160948800|Ciência da Computação|Metodologia e Técnicas da Computação|Mineração de Textos
41438160948800|Ciência da Computação|Metodologia e Técnicas da Computação|Aprendizagem Automática
54596992211296|Ciência da Computação|Metodologia e Técnicas da Computação|Geoprocessamento
54596992211296|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
54596992211296|Arquitetura e Urbanismo|Métodos e Técnicas Para o Planejamento Urbano e Regional|
54596992211296|Saúde Coletiva|Saúde Pública|
54596992211296|Geociências||
54596992211296|Engenharia Aeroespacial|Sistemas Aeroespaciais|Satélites e Outros Dispositivos Aeroespaciais
23378474341321|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
23378474341321|Educação|Ensino-Aprendizagem|Tecnologia Educacional
23378474341321|Educação|Planejamento e Avaliação Educacional|Avaliação de Sistemas, Instituições, Planos e Programas Educacionais
23378474341321|Educação|Ensino-Aprendizagem|Design Instrucional
23378474341321|Educação|Ensino-Aprendizagem|Métodos e Técnicas de Ensino
23378474341321|Educação|Tópicos Específicos de Educação|Educação a Distância
91832345393815|Ciência da Computação|Metodologia e Técnicas da Computação|Visão Computacional
91832345393815|Engenharia Elétrica|Reconhecimento de Padrões|
91832345393815|Ciência da Computação|Computação Musical|
54126809408320|Ciência da Computação||
54126809408320|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
54126809408320|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas Operacionais
54126809408320|Ciência da Computação|Empreendedorismo em Informática|
54126809408320|Ciência da Computação|Desenvolvimento de Produto|
32045091074618|Ciência da Computação|Sistemas de Computação|Redes de Computadores
32045091074618|Ciência da Computação|Sistemas de Computação|Desenvolvimento de Aplicações Embarcadas e Pervasivas
32045091074618|Ciência da Computação|Sistemas de Computação|Sistemas Embarcados para Aplicações Móveis
32045091074618|Matemática|Geometria e Topologia|Sistemas Dinâmicos
32045091074618|Ciência da Computação|Sistemas de Computação|Software Básico
32045091074618|Ciência da Computação|Sistemas de Computação|Teleinformática
25932165959479|Ciência da Computação|Redes|
25932165959479|Ciência da Computação|Matemática da Computação|NETWORK PERFORMANCE EVALUATION AND OPTIMIZATION
25932165959479|Probabilidade e Estatística|Probabilidade|Processos Markovianos
25932165959479|Ciência da Computação|Computação autonômica|
16592272651431|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
16592272651431|Ciência da Computação|Sistemas de Computação|Hardware
16592272651431|Ciência da Computação|Sistemas de Computação|Teleinformática
24541770577469|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
24541770577469|Matemática|Álgebra|Lógica Matemática
24541770577469|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
24541770577469|Ciência da Computação|Teoria da Computação|Computabilidade e Modelos de Computação
24541770577469|Ciência da Computação|Teoria dos Modelos Finitos|
11031507120144|Engenharia de Produção|Pesquisa Operacional|
11031507120144|Ciência da Computação|Otimização Combinatória Multi-objetivo|
11031507120144|Ciência da Computação|Programação Linear|
12005197639506|Ciência da Computação||
12005197639506|Ciência da Computação|Metodologia e Técnicas da Computação|Métodos Formais
12005197639506|Ciência da Computação|Teoria da Computação|Computabilidade e Modelos de Computação
12005197639506|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
12005197639506|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
24178844533924|Engenharia de Produção||
24178844533924|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados e Data Mining
24178844533924|Educação Física|Qualidade de Vida e Lazer|
01161335088804|Educação|Tópicos Específicos de Educação|Educação a Distância
01161335088804|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
01161335088804|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
01161335088804|Educação|Ensino-Aprendizagem|Tecnologia Educacional
01161335088804|Educação|Ensino-Aprendizagem|Métodos e Técnicas de Ensino
19319740427285|Ciências Ambientais||
19319740427285|Ecologia|Ecologia Aplicada|
19319740427285|Recursos Pesqueiros e Engenharia de Pesca|Recursos Pesqueiros Marinhos|Manejo e Conservação de Recursos Pesqueiros Marinhos
19319740427285|Ciência da Computação||
19319740427285|Sociologia|Outras Sociologias Específicas|
77796896127445|Ciência da Computação|INTELIGÃªNCIA ARTIFICIAL|Fuzzy Logic
77796896127445|Ciência da Computação|INTELIGÃªNCIA ARTIFICIAL|Qualitative Reasoning
77796896127445|Ciência da Computação|INTELIGÃªNCIA ARTIFICIAL|
77796896127445|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
77796896127445|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
77796896127445|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
44408634493034|Ciência da Computação||
44408634493034|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento de Imagens
44408634493034|Ciência da Computação|Metodologia e Técnicas da Computação|Aprendizagem Computacional
52038346929546|Ciência da Computação|Sistemas de Computação|Bioinformática
52038346929546|Ciência da Computação|Sistemas de Computação|Teleinformática
52038346929546|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
52038346929546|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
95899382782312|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
95899382782312|Engenharia Civil|Construção Civil|Tecnologia da Informação na Construção Civil
95899382782312|Ciência da Computação|Sistemas de Computação|
95899382782312|Educação|Ensino-Aprendizagem|Tecnologia Educacional
95899382782312|Engenharia Civil|Estruturas|Mecânica das Estruturas
95899382782312|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
54994451297734|Ciência da Computação||
54994451297734|Ciência da Computação|Sistemas Distribuídos|
54994451297734|Ciência da Computação|Redes|
54994451297734|Ciência da Computação|Mobile Health|
