|autores|titulo|ano
331|Ricardo João Cruz Correia&BOLDT, ISABEL&LAPÃO, LUÍS&SANTOS-PEREIRA, CÁTIA&RODRIGUES, PEDRO PEREIRA&FERREIRA, ANA MARGARIDA&FREITAS, ALBERTO|analysis quality hospital information system audit trail|2013
335|SOUSA, RAFAEL T.&MARQUES, OGE&SOARES, FABRIZZIO ALPHONSUS A.M.N.&SENE, IWENS I.G.&Leandro Luís Galdino de Oliveira&SPOTO, EDMUNDO S.|comparative performance analysis machine learn classifier detection childhood pneumonia use chest|2013
336|Patrick Herve LOUODOP FOTSO&FOTSIN, HILAIRE&NGOUONKADI, ELIE B. MEGAM&BOWONG, SAMUEL&CERDEIRA, HILDA A.|synchronization class chaotic system use exponential feedback couple|2013
337|Matheus Trevisan Moreira&Fernando Gehm Moraes&Ney Laert Vilar Calazans|beware c element|2013
341|Lucio F. D. Santos&Willian Dener de Oliveira&Mônica Ribeiro Porto Ferreira&Robson L. F. Cordeiro&Agma Juci Machado Traina&Agma Juci Machado Traina&Caetano Traina Junior|evaluate diversification similarity query result|2013
344|Gustavo Soares&Rohit Gheyi&Tiago Massoni|automate behavioral test refactoring engine|2013
345|VIANA, MATHEUS C.&Rosângela Aparecida Dellosso Penteado&ANTONIO FRANCISCO DO PRADO|domain specific model language improve framework|2013
356|PEREIRA, DILSON LUCAS&GENDREAU, MICHEL&Alexandre Salles da Cunha|bound quadratic minimum spin tree problem adjacency cost|2013
360|GUTHAUS, MATTHEW R.&Gustavo Reis Wilke&REIS, RICARDO|revisit automate synthesis performance clock network|2013
361|MARQUES, JOAO TRINDADE&WANG, JI-PING&WANG, XIAOHONG&DE OLIVEIRA, KARLA POLLYANNA VIEIRA&GAO, CATHERINE&Eric Roberto Guimarães Rocha Aguiar&JAFARI, NADEREH&CARTHEW, RICHARD W.|functional specialization small interfere pathway response virus infection|2013
363|Márcio Augusto de Souza&Luciano José Senger&Arion de Campos Junior&Marcelo Ferrasa|evaluation java develop message pass program|2013
367|Nayat Sánchez Pi&Griol, David&Javier Carbo&Molina, José M.|evaluation agent interaction context system|2013
368|BRAGA, JOSÉ RENATO GARCIA&Alexandre Carlos Brandao Ramos&ALENCAR DE QUEIROZ, ALVARO ANTONIO&SOARES, DEMÉTRIO ARTUR WERNER&BATAGLINI, MARÍLIA DE CAMPOS|neural network analysis biosensor response|2013
370|Roberto Vito Rodrigues Filho&Renato de Freitas Bulcão Neto&Bruno Oliveira Silvestre&Leandro Luís Galdino de Oliveira&Rogério Orlow de Oliveira&Iwens Gervásio Sene Júnior|evaluation method research wearable wireless body area network healthcare|2013
372|PERGHER, ISAAC&Guilherme Luís Roehe Vaccaro|work process level definition method base computer simulation|2013
376|Bruno Silva&CALLOU, G.&Tavares, E.&Maciel, P.&FIGUEIREDO, J.&SOUSA, E.&ARAUJO, C.&MAGNANI, F.&NEVES, F.|environment dependability sustainability evaluation|2013
377|Maria Virginia Gelfuso&Júlio César Silva de Souza&José Juliano de Lima Júnior&Daniel Thomazini|analysis coconut fiber pp composite|2013
379|Regina Borges de Araujo&RIBEIRO, CARLOS H. C.&TURGUT, DAMLA&UEYAMA, JO&BRAUN, TORSTEN|deploy life application challenge solution future direction|2013
380|Leticia Maia&Marcela Carvalho&José Camargo da Costa&Linnyer Beatrys Ruiz Aylon|new approach hierarchical route wireless sensor network|2013
381|Juliano Fontoura Kazienko&RIBEIRO, IGOR G.&MORAES, IGOR M.&ALBUQUERQUE, CÉLIO VINICIUS N.|management scheme sensor network|2013
385|Antonio Oseas de Carvalho Filho&DE SAMPAIO, WENER BORGES&SILVA, ARISTÓFANES CORRÊA&DE PAIVA, ANSELMO CARDOSO&NUNES, RODOLFO ACATAUASSÚ&GATTASS, MARCELO|detection lung nodule use cluster algorithm diversity index|2013
386|Braga, Reinaldo B.&Chaves, Igor A.&de Oliveira, Carina T.&Andrade, Rossana M.C.&Neuman de Souza, José&Martin, Hervé&Schulze, Bruno|retention trust base mechanism detect punish node ad grid environment|2013
388|Tatiana Aires Tavares&Anna Medeiros&Rafael de Castro&Eudisley Gomes dos Anjos|use natural interaction enrich user experience system|2013
389|Isabella de Castro Carvalho&Maria Lúcia Calijuri&Paula Peixoto Assemany&Santiago, Aníbal Fonseca&Silva, Marcos D. F. M.&Moreira Neto&Souza, Mauro Henrique Batalha|airport environment review water conservation practice airport|2013
390|Uma Murthy&Falcão&Evandro Ramos&Eduard A Fox&Y CHen&Eric Hallerman&Orth, D.J.&Torres, Ricardo da silva&Li, L. T.&Nádia Puchalski Kozievitch&Felipe S. P. Andrade|tool fish identification information retrieval|2013
391|ROSSI, MARCEL M.&Silvatti, Amanda P.&Fábio Augusto Salve Dias&Barros, Ricardo M.L.|accuracy analysis use lens distortion correction|2013
393|Fernanda Patrícia Torres Barbosa&Ronei Marcos de Moraes&Maria José de Carvalho Costa&Maria da C. R. Gonçalves&Rafaella Cristhine Pordeus Luna&Mussara Gomes Cavalcante Alves Monteiro&Luiza Sonia Rios Asciutti&Rejane Santana de Oliveira&Alcides da Silva Diniz&Roberto Teixeira de Lima&Maria J. C. do N. Benigna|relationship hemoglobin serum meat consumption population base study|2013
395|Pedro Antônio Madeira de Campos Velho&Lucas Schnorr&Henri Casanova&Arnaud Legrand|validity flow level network model grid cloud simulation|2013
396|Roberto Pereira&Maria Cecilia Calani Baranauskas&Sergio Roberto Pereira da Silva|social software educational technology informal value|2013
397|Débora Souza&Rubens Matos&Jean Araujo&Vandi Alves&Paulo Romero Martins Maciel|tool automatic dependability test eucalyptus cloud compute infrastructure|2013
399|MARTINS, ANA L. D.&Nelson Delfino d'Ávila Mascarenhas|temporal resolution enhancement vocal tract sequence comparison wiener filter base method|2013
400|Camila Paes Salomon&Germano Lambert-Torres&Luiz Eduardo Borges da Silva&Maurilio Pereira Coutinho&Carlos Henrique Valério de Moraes|hybrid particle swarm optimization approach load flow computation|2013
403|Eduardo Todt&Carme Torras|outdoor view recognition base landmark group logistic regression|2013
409|MARTÍNEZ-ÁLVAREZ, ANTONIO&Felipe Restrepo-Calle&VIVAS TEJUELO, LUIS ALBERTO&CUENCA-ASENSI, SERGIO|fault embed system design objective optimization|2013
412|Geovane de Araujo Ceolin&BERRÊDO, R. C.&JORGE, F. E.|basis set quality potassium xenon application property calculation|2013
413|CUPERTINO, THIAGO H.&SILVA, THIAGO C.&Zhao Liang|classification observation set network|2013
415|Renata de Freitas Gois|scan software base curve mammogram|2013
416|Zanoni Dias&Siome Klein Goldenstein&Anderson Rocha|image phylogeny forest automatically recover semantically image relationship|2013
418|Samaris Ramiro Pereira&Jacy Marcondes Duarte&Paulo Bandiera Paiva|scientific paper health informatics|2013
419|DIAS, ZANONI&Siome Klein Goldenstein&Anderson Rocha|explore branch algorithm image phylogeny|2013
420|Natalia Castro Fernandes&DONATO MOREIRA, MARCELO DUFFLES&Otto Carlos Muniz Bandeira Duarte&Otto Carlos Muniz Bandeira Duarte|safeguard ad network self organize membership control system|2013
424|Mariá Cristina Vasconcelos Nascimento Rosset|community detection network heuristic base cluster|2013
426|Andros Gianuca&Rafael Antunes Dias&Vanderlei Júlio Debastiani&Leando da Silva Duarte|habitat filter influence structure community gradient|2013
428|Caroline Rodrigues Vaz&Bernard Grabot&Mauricio Uriona Maldonado&Paulo Mauricio Selig|reason implement logistic company|2013
430|MONTEIRO, J. M.&Manoel Siqueira&Angelo Roncalli Alencar Brayner&Fla'vio R. C. Souza&Javam Castro Machado|interaction aware datum management cloud|2013
433|Danilo Artigas&Dantas, S.&Mitre Costa Dourado&Szwarcfiter, J.L.&Seiichi Yamaguchi|contour graph|2013
434|RIBEIRO, CAMILA&Marcos Luiz Mucheroni|dynamic indexation video metadata|2013
437|DIAGO, MARIA P.&FERNANDES, A.M.&Borja Millán&Javier Tardáguila&Pedro José de Melo Teixeira Pinto|identification grapevine variety use leaf spectroscopy square|2013
438|Elmano Ramalho Cavalcanti&Marco Aurélio Spohn|interaction mobility model metric mobile ad network|2013
439|Rachid Rebiha&Nadir Matringe&Arnaldo Vieira Moura|generate asymptotically non value linear program|2013
441|FARIAS, KLEINNER&GARCIA, ALESSANDRO&Carlos José Pereira de Lucena|effect stability model composition effort study|2013
442|Rafael Beserra Gomes&FERREIRA DA SILVA, BRUNO MARQUES&ROCHA, LOURENA KARIN DE MEDEIROS&AROCA, RAFAEL VIDAL&VELHO, LUIZ CARLOS PACHECO RODRIGUES&GONÇALVES, LUIZ MARCOS GARCIA|object recognition use point cloud|2013
444|Ricardo Martins de Abreu Silva&RESENDE, M. G. C.&PARDALOS, P. M.|python library bind constrain optimization use algorithm|2013
445|Rogério Luís Rizzi&Claudia Brandelero Rizzi&Reginaldo Aparecido Zara&André Luiz Barros Luchesi&Pétterson Vinicius Pramiu|system support action dengue fever control management|2013
447|Genoveva Vargas-Solar&Catarina Ferreira Da Silva&Parisa Ghodous&José-Luis Zechinelli-Martini|energy consumption control cloud coordinate service|2013
449|Leonardo Guerreiro Azevedo&Thaíssa Dirr&BAIAO, F.A.&Flávia Maria Santoro|method bridge gap business process model service|2013
450|Ricardo Saraiva de Camargo&Gilberto Miranda&Arne Lokketangen|formulation approach hub location rout problem|2013
451|DREWS, PAULO&NÚÑEZ, PEDRO&ROCHA, RUI P.&Mário Fernando Montenegro Campos&DIAS, JORGE|novelty detection segmentation base mixture model case study laser map|2013
452|Mariano Angel Montoni&ROCHA, ANA REGINA CAVALCANTI|apply grind theory understand software process improvement implementation study software organization|2013
453|Raphael Fernandes Casseb&Anelyssa D'Abreu&Heloísa Helena Ruocco&Iscia Lopes-Cendes&Fernando Cendes&Gabriela Castellano|metabolic abnormality patient disease measure resonance spectroscopy|2013
458|Paulo Otávio V Q Sousa&Carlos Eduardo Pires&Ana Carolina Brandao Salgado|method build personalize ontology summary|2013
459|BIRGIN, ERNESTO G.&FEOFILOFF, PAULO&FERNANDES, CRISTINA G.&MELO, EVERTON L.&Marcio Takashi Iura Oshiro&RONCONI, DÉBORA P.|model version flexible job shop problem|2013
460|Vitor Chaves de Oliveira&Alexandre de Assis Mota&Lia Toledo Moreira Mota|impact application usage local hardware throughput computer network desktop virtualization|2013
465|BASTOS-FILHO, CARMELO J. A.&Erick de Andrade Barboza&MARTINS-FILHO, JOAQUIM F.&Uiara Celine de Moura&Juliano R. F. de Oliveira|map noise figure gain flatness power mask use neural network|2013
468|VAN HEES, VINCENT T.&HORSCH, ALEXANDER&BRAGE, SØREN&MÜLLER, MICHAEL&GORZELNIAK, LUKAS&DEAN LEÓN, EMMANUEL CARLOS&EDER, MARTIN&Marcelo Rita Pias&TAHERIAN, SALMAN&EKELUND, ULF&RENSTRÖM, FRIDA&FRANKS, PAUL W.|separate movement gravity component acceleration signal implication assessment human daily physical activity|2013
470|Juan Manuel Adán Coello&Yang Yuming&Carlos Miguel Tobar Toledo|memory base collaborative filter algorithm recommend semantic web service|2013
471|MELO, HUGO&Coelho, Roberta&Uira Kulesza&SENA, DEMOSTENES|depth characterization exception flow software product line study|2013
472|Pablo Vinicius Alves de Barros&Nestor T. Maciel Júnior&Juvenal M. M. Bisneto&Bruno Fernandes&Byron L. D. Bezerra&Sérgio M. M. Fernandes|dynamic gesture recognition system base feature vector reduction surf|2013
473|Pablo Gautério Cavalcanti&Scharcanski, Jacob|approach segment skin lesion camera image|2013
474|Marcos Julio Rider Flores&Mohsen Rahmani&Rubén Augusto Romero Lázaro|risk investment drive transmission expansion plan scenario|2013
475|Ricardo Carrano&Diego Gimenez Passos&Luiz Schara Magalhães&Célio Vinicuis Neves de Albuquerque|model neighbor discovery time schedule base asynchronous duty cycle|2013
478|Marcelo Esteban Coniglio&Newton Marques Peron|extension sub logic recover logic|2013
479|Eliana Pantaleão&Luciano Vieira Dutra&Sandra Aparecida Sandri|scenario analysis image classification use objective optimization|2013
481|João Gonçalves&Daniel Cardoso Moraes de Oliveira&Daniel Cardoso Moraes de Oliveira&Kary Ocaña&Eduardo Ogasawara&Jonas Dias&Marta Lima de Queiros Mattoso|performance analysis datum filter scientific workflow|2013
482|Lucas Francisco da Matta Vegi&Jugurta Lisboa Filho&Joep Crompvoets&Liziane Santos Soares&Jose Luis Braga|core application profile document analysis pattern reuse infrastructure|2013
486|Romani, Luciana Alvim S.&de Avila, Ana Maria H.&Chino, Daniel Y. T.&Jurandir Zullo Junior&Richard Chbeir&Traina, Caetano&Traina, Agma J. M.|new time series mine approach apply remote sense imagery|2013
487|Ana Regia de Mendonça Neves&Humphrey Corrêa da Fonseca&Célia Ghedini Ralha|location agent study use different wireless protocol indoor localization|2013
489|Eduardo Henrique de Carvalho Moura&Zair Abdelouahab|honeypots cloud compute|2013
490|Filipov, Rusi Antonov&Flávio Luis Cardeal Pádua&Carone, Marco Aurélio Buono|pylon grid method head detection range image|2013
491|COELHO DA SILVA, TICIANA L.&NASCIMENTO, MARIO A.&José Antonio Fernandes de Macêdo&SOUSA, FLÁVIO R. C.&MACHADO, JAVAM C.|non intrusive elastic query process cloud|2013
492|Alvaro Machado Dias|time travel systematic review|2013
495|Haroldo Fraga de Campos Velho&Obidio Rubio&Olivier Richard&Roberto Pinto Souto&Renata Sampaio da Rocha Ruiz&Helaine C M Furtado&Eugenio Sper Almeida&Adriano Petry&Philip O A Navaux&Nicolas Maillard&Guillermo Berri&Mario Bidegain|grid compute climate process south|2013
498|SOUZA, ÉFREN L.&Nakamura, Eduardo F.&Horacio Antonio Braga Fernandes de Oliveira&FIGUEIREDO, CARLOS M. S.|reduce impact location error target track sensor network|2013
499|Estevam Rafael Hruschka Júnior&Maísa Cristina Duarte&Nicoletti, Maria C.|couple strategy reduce concept drift end learn environment|2013
502|Elisa Boff&REATEGUI, BERNI|mine social datum recommendation student tutor|2013
505|Anderson Fabiano Batista Ferreira da Costa&Bruno Almeida Pimentel&Renata Maria Cardoso|cluster interval datum kernel induce feature space|2013
507|José Henrique de Freitas Gomes&Anderson Paulo de Paiva&Sebastião Carlos da Costa&Pedro Paulo Balestrassi&Emerson José de Paiva|weight multivariate mean square error process optimization case study flux core arc weld steel clad|2013
508|Marcelo Medeiros Eler&Antonia Bertolino&Paulo Cesar Masiero|apply test service use test interface metadata|2013
512|Henrique Rebêlo&Lima, Ricardo M.F.&Márcio Lopes Cornélio&Gary T. Leavens&Alexandre Cabral Mota&César Oliveira|optimize generate aspect orient assertion check code use program transformation study|2013
513|Paulo Sérgio Licciardi Messeder Barreto&Misoczki, Rafael&LINDNER, RICHARD|decode square free code|2013
514|Vivien Delmon&Simon Rit&Rômulo Teixeira de Abreu Pinho&David Sarrut|registration slide object use direction b spline decomposition|2013
517|Eugenio Kahn Epprecht&Aparisi, Francisco&GARCÍA-BUSTOS, SANDRA|combination variable multivariate process control|2013
520|Rafael Ghussn Cano&DE SOUZA, CID C.&DE REZENDE, PEDRO J.&YUNES, TALLYS|arc base formulation variant symbol map|2013
521|Pedro Jussieu de Rezende&Flávio Keidi Miyazawa&Anderson Toshiyuki Sasaki|disk cover problem object|2013
522|BELLO CRUZ, J. Y.&Welington Luis de Oliveira|level bundle algorithm convex optimization|2013
523|MONTEIRO, ANDRE FELIPE&AZEVEDO, MARCUS VINICIUS&Alexandre Sztajnberg|web server cluster self configuration optimize resource power use|2013
525|Edson A. de Oliveira Júnior&Itana Maria de Souza Gimenes&José Carlos Maldonado&Paulo Cesar Masiero&Leonor Barroca|systematic evaluation software product line architecture|2013
526|LIANG, DECUI&LIU, DUN&Witold Pedrycz&HU, PEI|decision set|2013
527|André de Souza Gomes&Marcelo Azevedo Costa&Thomaz Giovani Akar de Faria&Walmir Matos Caminhas|detection classification fault power transmission line use functional analysis computational intelligence|2013
528|BERÇOT, FILIPE FARIA&Antonio Augusto Fidalgo Neto&LOPES, RENATO MATOS&FAGGIONI, THAIS&ALVES, LUIZ ANASTÁCIO|immunology software teach immunology|2013
530|Marcelo de Almeida Maia&Raquel Fialho de Queiroz Lafetá|impact trace base feature location performance software maintainer|2013
535|Claudio Leones Bazzi&Eduardo Godoy de Souza&Miguel Oribe Opazzo&Lúcia Helena Nóbrega&Davi Marcondes Rocha|management zone definition use soil chemical attribute soybean area|2013
537|José Marcelo Almeida Prado Cestari&Arthur Maria do Valle Neto&Edson Pinheiro de Lima&Eduardo Alves Portela Santos|achieve maturity measure performance model base process improvement|2013
541|Pedro Ventura Alves da Silva|fix point virtually group|2013
542|Maria Inês Meurer&Kívia Pires Souza&Aldo von Wangenheim&Daniel Duarte Abdala&Luiz Felipe de Souza Nobre&Eduardo Meurer&Jorge Vicente Lopes Silva|influence tomographic slice thickness field view variation reproduction thin bone structure rapid purpose study|2013
543|Luís Henrique Pequeno Almeida&Adriano Bessa Albuquerque&Plácido Rogério Pinheiro|multi decision model plan inter global agile software development project|2013
544|Helder Roberto de Oliveira Rocha&Thiago M. de Almeida&SILVA, J. A. L.&Marcelo E. V. Segatto|mono objective optimization direct detection optical transmission range link|2013
546|Dedieu, J.-P.&Gregorio Malajovich Munoz&Michael Shub|step size selection method solve equation|2013
549|ACENCIO, MARCIO LUIS&Luiz Augusto Bovolenta&CAMILO, ESTHER&LEMKE, NEY|prediction interaction cancer relate signal network base network topology|2013
555|Enock Tony dos Santos&Luis Enrique Zárate Gálvez&Elizabeth Marques Duarte Pereira|model swim pool base network region|2013
